macros,positive frequency,length
('mend_fuse_f21'  'light_match_m21'  'light_match_m20'  'mend_fuse_f23'),1,4
('light_match_m21'  'light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'),1,4
('light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'),3,4
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m22'),2,4
('mend_fuse_f23'  'light_match_m20'  'light_match_m22'  'mend_fuse_f20'),1,4
('light_match_m20'  'light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'),1,4
('light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'),5,4
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'  'light_match_m23'),2,4
('mend_fuse_f20'  'light_match_m22'  'light_match_m23'  'mend_fuse_f22'),2,4
('light_match_m22'  'light_match_m23'  'mend_fuse_f22'  'mend_fuse_f22'),5,4
('light_match_m23'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m23'),11,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m20'  'mend_fuse_f23'),1,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'),1,5
('light_match_m21'  'light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'),1,5
('light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m22'),2,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m22'  'mend_fuse_f20'),1,5
('mend_fuse_f23'  'light_match_m20'  'light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'),1,5
('light_match_m20'  'light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'),1,5
('light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'  'light_match_m23'),2,5
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'  'light_match_m23'  'mend_fuse_f22'),2,5
('mend_fuse_f20'  'light_match_m22'  'light_match_m23'  'mend_fuse_f22'  'mend_fuse_f22'),2,5
('light_match_m22'  'light_match_m23'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m23'),5,5
('mend_fuse_f23'  'light_match_m20'  'light_match_m21'),1,3
('light_match_m20'  'light_match_m21'  'mend_fuse_f21'),3,3
('mend_fuse_f21'  'light_match_m21'  'light_match_m22'),2,3
('light_match_m21'  'light_match_m22'  'mend_fuse_f20'),1,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m21'),1,4
('mend_fuse_f23'  'light_match_m20'  'light_match_m21'  'mend_fuse_f21'),1,4
('light_match_m20'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'),3,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m22'),2,4
('mend_fuse_f21'  'light_match_m21'  'light_match_m22'  'mend_fuse_f20'),1,4
('light_match_m21'  'light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'),1,4
('light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m21'),1,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m21'  'mend_fuse_f21'),1,5
('mend_fuse_f23'  'light_match_m20'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'),1,5
('light_match_m20'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'),3,5
('light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m22'),2,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m22'  'mend_fuse_f20'),1,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'),1,5
('light_match_m21'  'light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'),1,5
('light_match_m22'  'light_match_m24'),8,2
('light_match_m21'  'light_match_m23'  'mend_fuse_f22'),1,3
('mend_fuse_f22'  'light_match_m23'  'light_match_m22'),3,3
('light_match_m23'  'light_match_m22'  'mend_fuse_f24'),10,3
('mend_fuse_f24'  'light_match_m22'  'light_match_m24'),6,3
('light_match_m22'  'light_match_m24'  'mend_fuse_f23'),6,3
('mend_fuse_f21'  'light_match_m21'  'light_match_m23'  'mend_fuse_f22'),1,4
('light_match_m21'  'light_match_m23'  'mend_fuse_f22'  'mend_fuse_f22'),1,4
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m23'  'light_match_m22'),3,4
('mend_fuse_f22'  'light_match_m23'  'light_match_m22'  'mend_fuse_f24'),3,4
('light_match_m23'  'light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'),10,4
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m24'),6,4
('mend_fuse_f24'  'light_match_m22'  'light_match_m24'  'mend_fuse_f23'),5,4
('light_match_m22'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'),6,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m23'  'mend_fuse_f22'),1,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m23'  'mend_fuse_f22'  'mend_fuse_f22'),1,5
('light_match_m21'  'light_match_m23'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m23'),1,5
('light_match_m23'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m23'  'light_match_m22'),3,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m23'  'light_match_m22'  'mend_fuse_f24'),3,5
('mend_fuse_f22'  'light_match_m23'  'light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'),3,5
('light_match_m23'  'light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'),10,5
('light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m24'),6,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m24'  'mend_fuse_f23'),5,5
('mend_fuse_f24'  'light_match_m22'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'),5,5
('light_match_m22'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'),6,5
('light_match_m22'  'light_match_m24'  'mend_fuse_f22'),2,3
('mend_fuse_f21'  'light_match_m23'  'light_match_m22'  'mend_fuse_f24'),1,4
('mend_fuse_f24'  'light_match_m22'  'light_match_m24'  'mend_fuse_f22'),1,4
('light_match_m22'  'light_match_m24'  'mend_fuse_f22'  'mend_fuse_f22'),2,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m23'  'light_match_m22'  'mend_fuse_f24'),1,5
('mend_fuse_f21'  'light_match_m23'  'light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'),1,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m24'  'mend_fuse_f22'),1,5
('mend_fuse_f24'  'light_match_m22'  'light_match_m24'  'mend_fuse_f22'  'mend_fuse_f22'),1,5
('light_match_m22'  'light_match_m24'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m24'),2,5
('light_match_m23'  'mend_fuse_f26'),24,2
('mend_fuse_f26'  'light_match_m23'),24,2
('light_match_m23'  'light_match_m26'),4,2
('light_match_m26'  'light_match_m24'),8,2
('light_match_m24'  'light_match_m25'),23,2
('light_match_m25'  'mend_fuse_f23'),2,2
('mend_fuse_f23'  'light_match_m25'),2,2
('light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'),24,3
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'),24,3
('mend_fuse_f26'  'light_match_m23'  'light_match_m26'),3,3
('light_match_m23'  'light_match_m26'  'mend_fuse_f25'),4,3
('mend_fuse_f25'  'light_match_m26'  'light_match_m24'),8,3
('light_match_m26'  'light_match_m24'  'mend_fuse_f24'),1,3
('mend_fuse_f24'  'light_match_m24'  'light_match_m25'),3,3
('light_match_m24'  'light_match_m25'  'mend_fuse_f23'),2,3
('light_match_m25'  'mend_fuse_f23'  'mend_fuse_f23'),2,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m25'),2,3
('light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'),24,4
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'  'light_match_m26'),3,4
('mend_fuse_f26'  'light_match_m23'  'light_match_m26'  'mend_fuse_f25'),3,4
('light_match_m23'  'light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'),4,4
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m24'),8,4
('mend_fuse_f25'  'light_match_m26'  'light_match_m24'  'mend_fuse_f24'),1,4
('light_match_m26'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),1,4
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m25'),3,4
('mend_fuse_f24'  'light_match_m24'  'light_match_m25'  'mend_fuse_f23'),2,4
('light_match_m24'  'light_match_m25'  'mend_fuse_f23'  'mend_fuse_f23'),2,4
('light_match_m25'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m25'),2,4
('light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'  'light_match_m26'),3,5
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'  'light_match_m26'  'mend_fuse_f25'),3,5
('mend_fuse_f26'  'light_match_m23'  'light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'),3,5
('light_match_m23'  'light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'),4,5
('light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m24'),8,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m24'  'mend_fuse_f24'),1,5
('mend_fuse_f25'  'light_match_m26'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),1,5
('light_match_m26'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'),1,5
('light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m25'),3,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m25'  'mend_fuse_f23'),2,5
('mend_fuse_f24'  'light_match_m24'  'light_match_m25'  'mend_fuse_f23'  'mend_fuse_f23'),2,5
('light_match_m24'  'light_match_m25'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m25'),2,5
('light_match_m26'  'light_match_m23'),19,2
('mend_fuse_f25'  'light_match_m26'  'light_match_m23'),19,3
('light_match_m26'  'light_match_m23'  'mend_fuse_f26'),18,3
('mend_fuse_f26'  'light_match_m23'  'light_match_m24'),1,3
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m23'),19,4
('mend_fuse_f25'  'light_match_m26'  'light_match_m23'  'mend_fuse_f26'),18,4
('light_match_m26'  'light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'),18,4
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'  'light_match_m24'),1,4
('mend_fuse_f26'  'light_match_m23'  'light_match_m24'  'mend_fuse_f24'),1,4
('light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m23'),19,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m23'  'mend_fuse_f26'),18,5
('mend_fuse_f25'  'light_match_m26'  'light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'),18,5
('light_match_m26'  'light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'),18,5
('light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'  'light_match_m24'),1,5
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'  'light_match_m24'  'mend_fuse_f24'),1,5
('mend_fuse_f26'  'light_match_m23'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),1,5
('light_match_m28'  'mend_fuse_f26'),1,2
('mend_fuse_f26'  'light_match_m28'),1,2
('light_match_m28'  'light_match_m25'),7,2
('light_match_m25'  'mend_fuse_f28'),1,2
('mend_fuse_f28'  'light_match_m25'),1,2
('mend_fuse_f25'  'light_match_m26'  'light_match_m28'),9,3
('light_match_m26'  'light_match_m28'  'mend_fuse_f26'),1,3
('light_match_m28'  'mend_fuse_f26'  'mend_fuse_f26'),1,3
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m28'),1,3
('mend_fuse_f26'  'light_match_m28'  'light_match_m25'),1,3
('light_match_m28'  'light_match_m25'  'mend_fuse_f28'),1,3
('light_match_m25'  'mend_fuse_f28'  'mend_fuse_f28'),1,3
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m25'),1,3
('mend_fuse_f28'  'light_match_m25'  'light_match_m27'),1,3
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m28'),9,4
('mend_fuse_f25'  'light_match_m26'  'light_match_m28'  'mend_fuse_f26'),1,4
('light_match_m26'  'light_match_m28'  'mend_fuse_f26'  'mend_fuse_f26'),1,4
('light_match_m28'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m28'),1,4
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m28'  'light_match_m25'),1,4
('mend_fuse_f26'  'light_match_m28'  'light_match_m25'  'mend_fuse_f28'),1,4
('light_match_m28'  'light_match_m25'  'mend_fuse_f28'  'mend_fuse_f28'),1,4
('light_match_m25'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m25'),1,4
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m25'  'light_match_m27'),1,4
('mend_fuse_f28'  'light_match_m25'  'light_match_m27'  'mend_fuse_f27'),1,4
('light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m28'),9,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m28'  'mend_fuse_f26'),1,5
('mend_fuse_f25'  'light_match_m26'  'light_match_m28'  'mend_fuse_f26'  'mend_fuse_f26'),1,5
('light_match_m26'  'light_match_m28'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m28'),1,5
('light_match_m28'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m28'  'light_match_m25'),1,5
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m28'  'light_match_m25'  'mend_fuse_f28'),1,5
('mend_fuse_f26'  'light_match_m28'  'light_match_m25'  'mend_fuse_f28'  'mend_fuse_f28'),1,5
('light_match_m28'  'light_match_m25'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m25'),1,5
('light_match_m25'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m25'  'light_match_m27'),1,5
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m25'  'light_match_m27'  'mend_fuse_f27'),1,5
('mend_fuse_f28'  'light_match_m25'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'),1,5
('light_match_m28'  'light_match_m27'),10,2
('light_match_m27'  'light_match_m25'),6,2
('mend_fuse_f28'  'light_match_m28'  'light_match_m27'),10,3
('light_match_m28'  'light_match_m27'  'mend_fuse_f27'),10,3
('mend_fuse_f27'  'light_match_m27'  'light_match_m25'),6,3
('light_match_m27'  'light_match_m25'  'mend_fuse_f26'),1,3
('mend_fuse_f25'  'light_match_m26'  'light_match_m28'  'mend_fuse_f28'),8,4
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m27'),10,4
('mend_fuse_f28'  'light_match_m28'  'light_match_m27'  'mend_fuse_f27'),10,4
('light_match_m28'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'),10,4
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m25'),6,4
('mend_fuse_f27'  'light_match_m27'  'light_match_m25'  'mend_fuse_f26'),1,4
('light_match_m27'  'light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'),1,4
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m28'  'mend_fuse_f28'),8,5
('mend_fuse_f25'  'light_match_m26'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),8,5
('light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m27'),10,5
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m27'  'mend_fuse_f27'),10,5
('mend_fuse_f28'  'light_match_m28'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'),10,5
('light_match_m28'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'),10,5
('light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m25'),6,5
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m25'  'mend_fuse_f26'),1,5
('mend_fuse_f27'  'light_match_m27'  'light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'),1,5
('light_match_m27'  'light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m25'),1,5
('light_match_m29'  'light_match_m27'),2,2
('light_match_m27'  'mend_fuse_f28'),1,2
('mend_fuse_f28'  'light_match_m27'),1,2
('light_match_m27'  'light_match_m28'),6,2
('light_match_m28'  'mend_fuse_f27'),1,2
('mend_fuse_f27'  'light_match_m28'),1,2
('mend_fuse_f29'  'light_match_m29'  'light_match_m27'),2,3
('light_match_m29'  'light_match_m27'  'mend_fuse_f28'),1,3
('light_match_m27'  'mend_fuse_f28'  'mend_fuse_f28'),1,3
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m27'),1,3
('mend_fuse_f28'  'light_match_m27'  'light_match_m28'),1,3
('light_match_m27'  'light_match_m28'  'mend_fuse_f27'),1,3
('light_match_m28'  'mend_fuse_f27'  'mend_fuse_f27'),1,3
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m28'),1,3
('mend_fuse_f29'  'mend_fuse_f29'  'light_match_m29'  'light_match_m27'),2,4
('mend_fuse_f29'  'light_match_m29'  'light_match_m27'  'mend_fuse_f28'),1,4
('light_match_m29'  'light_match_m27'  'mend_fuse_f28'  'mend_fuse_f28'),1,4
('light_match_m27'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m27'),1,4
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m27'  'light_match_m28'),1,4
('mend_fuse_f28'  'light_match_m27'  'light_match_m28'  'mend_fuse_f27'),1,4
('light_match_m27'  'light_match_m28'  'mend_fuse_f27'  'mend_fuse_f27'),1,4
('light_match_m28'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m28'),1,4
('light_match_m29'  'mend_fuse_f29'  'mend_fuse_f29'  'light_match_m29'  'light_match_m27'),2,5
('mend_fuse_f29'  'mend_fuse_f29'  'light_match_m29'  'light_match_m27'  'mend_fuse_f28'),1,5
('mend_fuse_f29'  'light_match_m29'  'light_match_m27'  'mend_fuse_f28'  'mend_fuse_f28'),1,5
('light_match_m29'  'light_match_m27'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m27'),1,5
('light_match_m27'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m27'  'light_match_m28'),1,5
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m27'  'light_match_m28'  'mend_fuse_f27'),1,5
('mend_fuse_f28'  'light_match_m27'  'light_match_m28'  'mend_fuse_f27'  'mend_fuse_f27'),1,5
('light_match_m27'  'light_match_m28'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m28'),1,5
('light_match_m29'  'light_match_m27'  'mend_fuse_f27'),1,3
('mend_fuse_f27'  'light_match_m27'  'light_match_m28'),5,3
('light_match_m27'  'light_match_m28'  'mend_fuse_f28'),5,3
('mend_fuse_f29'  'light_match_m29'  'light_match_m27'  'mend_fuse_f27'),1,4
('light_match_m29'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'),1,4
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m28'),5,4
('mend_fuse_f27'  'light_match_m27'  'light_match_m28'  'mend_fuse_f28'),5,4
('light_match_m27'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),5,4
('mend_fuse_f29'  'mend_fuse_f29'  'light_match_m29'  'light_match_m27'  'mend_fuse_f27'),1,5
('mend_fuse_f29'  'light_match_m29'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'),1,5
('light_match_m29'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'),1,5
('light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m28'),5,5
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m28'  'mend_fuse_f28'),5,5
('mend_fuse_f27'  'light_match_m27'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),5,5
('light_match_m27'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'),5,5
('light_match_m4'  'light_match_m7'),7,2
('light_match_m5'  'mend_fuse_f3'),2,2
('mend_fuse_f3'  'light_match_m5'),2,2
('light_match_m5'  'light_match_m3'),6,2
('light_match_m3'  'mend_fuse_f6'),22,2
('mend_fuse_f6'  'light_match_m3'),22,2
('light_match_m3'  'light_match_m6'),1,2
('mend_fuse_f4'  'light_match_m4'  'light_match_m7'),2,3
('light_match_m4'  'light_match_m7'  'mend_fuse_f5'),1,3
('light_match_m7'  'light_match_m5'  'mend_fuse_f3'),2,3
('light_match_m5'  'mend_fuse_f3'  'mend_fuse_f3'),2,3
('mend_fuse_f3'  'mend_fuse_f3'  'light_match_m5'),2,3
('mend_fuse_f3'  'light_match_m5'  'light_match_m3'),1,3
('light_match_m5'  'light_match_m3'  'mend_fuse_f6'),6,3
('light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'),22,3
('mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'),22,3
('mend_fuse_f6'  'light_match_m3'  'light_match_m6'),1,3
('light_match_m3'  'light_match_m6'  'mend_fuse_f7'),1,3
('mend_fuse_f4'  'mend_fuse_f4'  'light_match_m4'  'light_match_m7'),2,4
('mend_fuse_f4'  'light_match_m4'  'light_match_m7'  'mend_fuse_f5'),1,4
('light_match_m4'  'light_match_m7'  'mend_fuse_f5'  'mend_fuse_f5'),1,4
('mend_fuse_f5'  'light_match_m7'  'light_match_m5'  'mend_fuse_f3'),1,4
('light_match_m7'  'light_match_m5'  'mend_fuse_f3'  'mend_fuse_f3'),2,4
('light_match_m5'  'mend_fuse_f3'  'mend_fuse_f3'  'light_match_m5'),2,4
('mend_fuse_f3'  'mend_fuse_f3'  'light_match_m5'  'light_match_m3'),1,4
('mend_fuse_f3'  'light_match_m5'  'light_match_m3'  'mend_fuse_f6'),1,4
('light_match_m5'  'light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'),6,4
('light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'),22,4
('mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'  'light_match_m6'),1,4
('mend_fuse_f6'  'light_match_m3'  'light_match_m6'  'mend_fuse_f7'),1,4
('light_match_m3'  'light_match_m6'  'mend_fuse_f7'  'mend_fuse_f7'),1,4
('light_match_m4'  'mend_fuse_f4'  'mend_fuse_f4'  'light_match_m4'  'light_match_m7'),2,5
('mend_fuse_f4'  'mend_fuse_f4'  'light_match_m4'  'light_match_m7'  'mend_fuse_f5'),1,5
('mend_fuse_f4'  'light_match_m4'  'light_match_m7'  'mend_fuse_f5'  'mend_fuse_f5'),1,5
('light_match_m4'  'light_match_m7'  'mend_fuse_f5'  'mend_fuse_f5'  'light_match_m7'),1,5
('mend_fuse_f5'  'mend_fuse_f5'  'light_match_m7'  'light_match_m5'  'mend_fuse_f3'),1,5
('mend_fuse_f5'  'light_match_m7'  'light_match_m5'  'mend_fuse_f3'  'mend_fuse_f3'),1,5
('light_match_m7'  'light_match_m5'  'mend_fuse_f3'  'mend_fuse_f3'  'light_match_m5'),2,5
('light_match_m5'  'mend_fuse_f3'  'mend_fuse_f3'  'light_match_m5'  'light_match_m3'),1,5
('mend_fuse_f3'  'mend_fuse_f3'  'light_match_m5'  'light_match_m3'  'mend_fuse_f6'),1,5
('mend_fuse_f3'  'light_match_m5'  'light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'),1,5
('light_match_m5'  'light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'),6,5
('light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'  'light_match_m6'),1,5
('mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'  'light_match_m6'  'mend_fuse_f7'),1,5
('mend_fuse_f6'  'light_match_m3'  'light_match_m6'  'mend_fuse_f7'  'mend_fuse_f7'),1,5
('light_match_m3'  'light_match_m6'  'mend_fuse_f7'  'mend_fuse_f7'  'light_match_m6'),1,5
('light_match_m7'  'light_match_m3'),4,2
('light_match_m6'  'mend_fuse_f3'),16,2
('mend_fuse_f3'  'light_match_m6'),16,2
('light_match_m4'  'light_match_m7'  'mend_fuse_f7'),5,3
('mend_fuse_f7'  'light_match_m7'  'light_match_m3'),4,3
('light_match_m7'  'light_match_m3'  'mend_fuse_f6'),4,3
('mend_fuse_f6'  'light_match_m3'  'light_match_m5'),3,3
('mend_fuse_f5'  'light_match_m5'  'light_match_m6'),4,3
('light_match_m5'  'light_match_m6'  'mend_fuse_f3'),2,3
('light_match_m6'  'mend_fuse_f3'  'mend_fuse_f3'),16,3
('mend_fuse_f3'  'mend_fuse_f3'  'light_match_m6'),16,3
('mend_fuse_f4'  'light_match_m4'  'light_match_m7'  'mend_fuse_f7'),1,4
('light_match_m4'  'light_match_m7'  'mend_fuse_f7'  'mend_fuse_f7'),5,4
('mend_fuse_f7'  'mend_fuse_f7'  'light_match_m7'  'light_match_m3'),4,4
('mend_fuse_f7'  'light_match_m7'  'light_match_m3'  'mend_fuse_f6'),4,4
('light_match_m7'  'light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'),4,4
('mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'  'light_match_m5'),3,4
('mend_fuse_f6'  'light_match_m3'  'light_match_m5'  'mend_fuse_f5'),2,4
('mend_fuse_f5'  'mend_fuse_f5'  'light_match_m5'  'light_match_m6'),4,4
('mend_fuse_f5'  'light_match_m5'  'light_match_m6'  'mend_fuse_f3'),2,4
('light_match_m5'  'light_match_m6'  'mend_fuse_f3'  'mend_fuse_f3'),2,4
('light_match_m6'  'mend_fuse_f3'  'mend_fuse_f3'  'light_match_m6'),16,4
('mend_fuse_f4'  'mend_fuse_f4'  'light_match_m4'  'light_match_m7'  'mend_fuse_f7'),1,5
('mend_fuse_f4'  'light_match_m4'  'light_match_m7'  'mend_fuse_f7'  'mend_fuse_f7'),1,5
('light_match_m4'  'light_match_m7'  'mend_fuse_f7'  'mend_fuse_f7'  'light_match_m7'),5,5
('light_match_m7'  'mend_fuse_f7'  'mend_fuse_f7'  'light_match_m7'  'light_match_m3'),4,5
('mend_fuse_f7'  'mend_fuse_f7'  'light_match_m7'  'light_match_m3'  'mend_fuse_f6'),4,5
('mend_fuse_f7'  'light_match_m7'  'light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'),4,5
('light_match_m7'  'light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'),4,5
('light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'  'light_match_m5'),3,5
